location/0,location/1,possession_team/name,player/id,timestamp,period,team/name,type/name,counterpress,pass/recipient/id,pass/outcome/name,goalkeeper/type/name,duel/outcome/name,duel/type/name,duration,pass/length,pass/cross,secs,game_time,player,end_location/0,end_location/1,end_location/2
59.0,57.0,England,3314.0,00:03:46.839,1.0,England,Ball Receipt*,,,,,,,0.0,,,226.839,03:46,P Jones,59.0,57.0,
59.0,57.0,England,3314.0,00:03:46.839,1.0,England,Carry,,,,,,,0.803,,,226.839,03:46,P Jones,59.0,57.0,
59.0,57.0,England,3314.0,00:03:47.642,1.0,England,Pass,,3244.0,,,,,0.998,14.56022,,227.642,03:47,P Jones,55.0,43.0,
55.0,43.0,England,3244.0,00:03:48.640,1.0,England,Ball Receipt*,,,,,,,0.0,,,228.64,03:48,J Stones,55.0,43.0,
55.0,43.0,England,3244.0,00:03:48.640,1.0,England,Carry,,,,,,,1.4,,,228.64,03:48,J Stones,56.0,40.0,
59.0,39.0,England,3457.0,00:03:49.920,1.0,Belgium,Pressure,,,,,,,0.559,,,229.92000000000002,03:49,M Batshuayi,59.0,39.0,
56.0,40.0,England,3244.0,00:03:50.040,1.0,England,Pass,,3645.0,,,,,1.799,35.057095,,230.04,03:50,J Stones,58.0,5.0,
58.0,5.0,England,3645.0,00:03:51.839,1.0,England,Ball Receipt*,,,,,,,0.0,,,231.839,03:51,G Cahill,58.0,5.0,
58.0,5.0,England,3645.0,00:03:51.839,1.0,England,Carry,,,,,,,1.201,,,231.839,03:51,G Cahill,57.0,3.0,
59.0,8.0,England,6330.0,00:03:52.320,1.0,Belgium,Pressure,,,,,,,0.8,,,232.32,03:52,A Januzaj,59.0,8.0,
57.0,3.0,England,3645.0,00:03:53.040,1.0,England,Pass,,3318.0,,,,,0.92,18.439089,,233.04,03:53,G Cahill,75.0,7.0,
74.0,10.0,England,6331.0,00:03:53.640,1.0,Belgium,Pressure,,,,,,,0.68,,,233.64,03:53,L Dendoncker,74.0,10.0,
75.0,7.0,England,3318.0,00:03:53.960,1.0,England,Ball Receipt*,,,,,,,0.0,,,233.96,03:53,M Rashford,75.0,7.0,
75.0,7.0,England,3318.0,00:03:53.960,1.0,England,Carry,,,,,,,0.44,,,233.96,03:53,M Rashford,74.0,6.0,
74.0,6.0,England,3318.0,00:03:54.400,1.0,England,Pass,,4597.0,Pass Offside,,,,1.48,15.132746,,234.4,03:54,M Rashford,89.0,4.0,
89.0,4.0,England,4597.0,00:03:55.880,1.0,England,Ball Receipt*,,,,,,,0.0,,,235.88,03:55,F Delph,89.0,4.0,
97.0,17.0,Belgium,6331.0,00:04:25.400,1.0,Belgium,Pass,,5639.0,,,,,1.04,14.035668,,265.4,04:25,L Dendoncker,98.0,31.0,
98.0,31.0,Belgium,5639.0,00:04:26.440,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,266.44,04:26,D Boyata,98.0,31.0,
98.0,31.0,Belgium,5639.0,00:04:26.440,1.0,Belgium,Carry,,,,,,,1.16,,,266.44,04:26,D Boyata,96.0,33.0,
96.0,33.0,Belgium,5639.0,00:04:27.600,1.0,Belgium,Pass,,6332.0,,,,,1.68,28.635643,,267.6,04:27,D Boyata,90.0,61.0,
90.0,61.0,Belgium,6332.0,00:04:29.280,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,269.28,04:29,T Vermaelen,90.0,61.0,
90.0,61.0,Belgium,6332.0,00:04:29.280,1.0,Belgium,Carry,,,,,,,1.32,,,269.28,04:29,T Vermaelen,90.0,62.0,
90.0,62.0,Belgium,6332.0,00:04:30.600,1.0,Belgium,Pass,,3509.0,,,,,3.56,39.40812,,270.6,04:30,T Vermaelen,113.0,30.0,
113.0,30.0,Belgium,3509.0,00:04:34.160,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,274.15999999999997,04:34,T Courtois,113.0,30.0,
113.0,30.0,Belgium,3509.0,00:04:34.160,1.0,Belgium,Carry,,,,,,,1.24,,,274.15999999999997,04:34,T Courtois,112.0,26.0,
112.0,26.0,Belgium,3509.0,00:04:35.400,1.0,Belgium,Pass,,6331.0,,,,,1.2,20.248457,,275.4,04:35,T Courtois,101.0,9.0,
101.0,9.0,Belgium,6331.0,00:04:36.600,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,276.6,04:36,L Dendoncker,101.0,9.0,
101.0,9.0,Belgium,6331.0,00:04:36.600,1.0,Belgium,Carry,,,,,,,1.56,,,276.6,04:36,L Dendoncker,97.0,9.0,
97.0,9.0,Belgium,6331.0,00:04:38.160,1.0,Belgium,Pass,,2954.0,,,,,0.76,20.59126,,278.15999999999997,04:38,L Dendoncker,87.0,27.0,
88.0,18.0,Belgium,4597.0,00:04:38.917,1.0,England,Pressure,,,,,,,1.283,,,278.91700000000003,04:38,F Delph,88.0,18.0,
87.0,27.0,Belgium,2954.0,00:04:38.920,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,278.92,04:38,Y Tielemans,87.0,27.0,
87.0,27.0,Belgium,2954.0,00:04:38.920,1.0,Belgium,Carry,,,,,,,1.0,,,278.92,04:38,Y Tielemans,88.0,21.0,
88.0,21.0,Belgium,2954.0,00:04:39.920,1.0,Belgium,Pass,,6331.0,,,,,0.88,15.297058,,279.92,04:39,Y Tielemans,85.0,6.0,
85.0,6.0,Belgium,6331.0,00:04:40.800,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,280.8,04:40,L Dendoncker,85.0,6.0,
85.0,6.0,Belgium,6331.0,00:04:40.800,1.0,Belgium,Carry,,,,,,,1.56,,,280.8,04:40,L Dendoncker,77.0,7.0,
79.0,4.0,Belgium,3318.0,00:04:40.867,1.0,England,Pressure,,,,,,,1.653,,,280.867,04:40,M Rashford,79.0,4.0,
77.0,7.0,Belgium,6331.0,00:04:42.360,1.0,Belgium,Pass,,5632.0,Incomplete,,,,3.16,63.780876,,282.36,04:42,L Dendoncker,35.0,55.0,
37.0,62.0,Belgium,5632.0,00:04:45.520,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,285.52,04:45,T Hazard,37.0,62.0,
36.0,56.0,Belgium,3664.0,00:04:45.520,1.0,England,Pass,,3504.0,Incomplete,,,,1.76,25.0,,285.52,04:45,T Alexander-Arnold,61.0,56.0,
55.0,54.0,Belgium,3504.0,00:04:47.280,1.0,England,Ball Receipt*,,,,,,,0.0,,,287.28,04:47,R Loftus-Cheek,55.0,54.0,
60.0,55.0,Belgium,3037.0,00:04:47.280,1.0,Belgium,Ball Recovery,,,,,,,0.0,,,287.28,04:47,M Dembélé,60.0,55.0,
60.0,55.0,Belgium,3037.0,00:04:47.280,1.0,Belgium,Carry,,,,,,,1.12,,,287.28,04:47,M Dembélé,58.0,64.0,
58.0,62.0,Belgium,3504.0,00:04:47.347,1.0,England,Pressure,,,,,,,1.293,,,287.347,04:47,R Loftus-Cheek,58.0,62.0,
58.0,64.0,Belgium,3037.0,00:04:48.400,1.0,Belgium,Pass,,5632.0,,,,,0.639,9.219544,,288.4,04:48,M Dembélé,51.0,70.0,
51.0,70.0,Belgium,5632.0,00:04:49.039,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,289.039,04:49,T Hazard,51.0,70.0,
51.0,70.0,Belgium,5632.0,00:04:49.039,1.0,Belgium,Carry,,,,,,,0.161,,,289.039,04:49,T Hazard,51.0,72.0,
51.0,72.0,Belgium,5632.0,00:04:49.200,1.0,Belgium,Pass,,3296.0,,,,,1.12,10.049875,,289.2,04:49,T Hazard,50.0,62.0,
50.0,62.0,Belgium,3296.0,00:04:50.320,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,290.32,04:50,M Fellaini,50.0,62.0,
50.0,62.0,Belgium,3296.0,00:04:50.320,1.0,Belgium,Carry,,,,,,,1.08,,,290.32,04:50,M Fellaini,46.0,65.0,
46.0,65.0,Belgium,3296.0,00:04:51.400,1.0,Belgium,Pass,,5632.0,,,,,0.64,10.770329,,291.4,04:51,M Fellaini,42.0,75.0,
42.0,75.0,Belgium,5632.0,00:04:52.040,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,292.04,04:52,T Hazard,42.0,75.0,
42.0,75.0,Belgium,5632.0,00:04:52.040,1.0,Belgium,Carry,,,,,,,0.08,,,292.04,04:52,T Hazard,43.0,77.0,
43.0,77.0,Belgium,5632.0,00:04:52.120,1.0,Belgium,Pass,,2954.0,,,,,1.039,22.561028,,292.12,04:52,T Hazard,48.0,55.0,
48.0,55.0,Belgium,2954.0,00:04:53.159,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,293.159,04:53,Y Tielemans,48.0,55.0,
48.0,55.0,Belgium,2954.0,00:04:53.159,1.0,Belgium,Carry,,,,,,,0.121,,,293.159,04:53,Y Tielemans,53.0,55.0,
53.0,55.0,Belgium,2954.0,00:04:53.280,1.0,Belgium,Pass,,3037.0,,,,,0.959,15.524175,,293.28,04:53,Y Tielemans,57.0,70.0,
57.0,70.0,Belgium,3037.0,00:04:54.239,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,294.239,04:54,M Dembélé,57.0,70.0,
57.0,70.0,Belgium,3037.0,00:04:54.239,1.0,Belgium,Carry,,,,,,,0.881,,,294.239,04:54,M Dembélé,56.0,74.0,
56.0,74.0,Belgium,3037.0,00:04:55.120,1.0,Belgium,Pass,,5632.0,,,,,0.6,8.5440035,,295.12,04:55,M Dembélé,48.0,77.0,
48.0,77.0,Belgium,5632.0,00:04:55.720,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,295.72,04:55,T Hazard,48.0,77.0,
48.0,77.0,Belgium,5632.0,00:04:55.720,1.0,Belgium,Carry,,,,,,,0.2,,,295.72,04:55,T Hazard,48.0,78.0,
48.0,78.0,Belgium,5632.0,00:04:55.920,1.0,Belgium,Pass,,6332.0,,,,,1.44,21.84033,,295.92,04:55,T Hazard,69.0,72.0,
69.0,72.0,Belgium,6332.0,00:04:57.360,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,297.36,04:57,T Vermaelen,69.0,72.0,
69.0,72.0,Belgium,6332.0,00:04:57.360,1.0,Belgium,Carry,,,,,,,2.72,,,297.36,04:57,T Vermaelen,70.0,65.0,
70.0,65.0,Belgium,6332.0,00:05:00.080,1.0,Belgium,Pass,,5639.0,,,,,1.08,23.70654,,300.08,05:00,T Vermaelen,81.0,44.0,
81.0,44.0,Belgium,5639.0,00:05:01.160,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,301.16,05:01,D Boyata,81.0,44.0,
81.0,44.0,Belgium,5639.0,00:05:01.160,1.0,Belgium,Carry,,,,,,,0.92,,,301.16,05:01,D Boyata,81.0,44.0,
81.0,44.0,Belgium,5639.0,00:05:02.080,1.0,Belgium,Pass,,6332.0,,,,,1.08,22.135944,,302.08,05:02,D Boyata,74.0,65.0,
74.0,65.0,Belgium,6332.0,00:05:03.160,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,303.16,05:03,T Vermaelen,74.0,65.0,
74.0,65.0,Belgium,6332.0,00:05:03.160,1.0,Belgium,Carry,,,,,,,1.64,,,303.16,05:03,T Vermaelen,71.0,72.0,
71.0,72.0,Belgium,6332.0,00:05:04.800,1.0,Belgium,Pass,,5632.0,,,,,1.12,21.587032,,304.8,05:04,T Vermaelen,50.0,77.0,
50.0,77.0,Belgium,5632.0,00:05:05.920,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,305.92,05:05,T Hazard,50.0,77.0,
50.0,77.0,Belgium,5632.0,00:05:05.920,1.0,Belgium,Carry,,,,,,,2.84,,,305.92,05:05,T Hazard,56.0,77.0,
58.0,78.0,Belgium,3664.0,00:05:07.040,1.0,England,Pressure,,,,,,,2.079,,,307.04,05:07,T Alexander-Arnold,58.0,78.0,
56.0,77.0,Belgium,5632.0,00:05:08.760,1.0,Belgium,Pass,,6332.0,,,,,1.24,19.026299,,308.76,05:08,T Hazard,75.0,76.0,
75.0,76.0,Belgium,6332.0,00:05:10.000,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,310.0,05:10,T Vermaelen,75.0,76.0,
75.0,76.0,Belgium,6332.0,00:05:10.000,1.0,Belgium,Carry,,,,,,,0.32,,,310.0,05:10,T Vermaelen,76.0,77.0,
76.0,77.0,Belgium,6332.0,00:05:10.320,1.0,Belgium,Pass,,3296.0,Incomplete,,,,2.28,40.261642,,310.32,05:10,T Vermaelen,37.0,67.0,
37.0,71.0,Belgium,3296.0,00:05:12.600,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,312.6,05:12,M Fellaini,37.0,71.0,
37.0,69.0,Belgium,3296.0,00:05:12.600,1.0,Belgium,Duel,,,,,,Aerial Lost,0.0,,,312.6,05:12,M Fellaini,37.0,69.0,
38.0,70.0,Belgium,3314.0,00:05:12.600,1.0,England,Pass,,,Out,,,,1.44,11.401754,,312.6,05:12,P Jones,45.0,79.0,
38.0,79.0,Belgium,5632.0,00:05:21.440,1.0,Belgium,Pass,,3457.0,,,,,1.08,17.888544,,321.44,05:21,T Hazard,30.0,63.0,
30.0,59.0,Belgium,3244.0,00:05:22.320,1.0,England,Pressure,,,,,,,0.68,,,322.32,05:22,J Stones,30.0,59.0,
30.0,63.0,Belgium,3457.0,00:05:22.520,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,322.52,05:22,M Batshuayi,30.0,63.0,
29.0,61.0,Belgium,3457.0,00:05:22.520,1.0,Belgium,Pass,,3296.0,Incomplete,,,,1.467,10.198039,,322.52,05:22,M Batshuayi,31.0,51.0,
32.0,54.0,Belgium,3296.0,00:05:23.987,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,323.987,05:23,M Fellaini,32.0,54.0,
32.0,52.0,England,4597.0,00:05:23.987,1.0,England,Pass,,3504.0,,,,,0.253,23.259407,,323.987,05:23,F Delph,42.0,73.0,
42.0,73.0,England,3504.0,00:05:24.240,1.0,England,Ball Receipt*,,,,,,,0.0,,,324.24,05:24,R Loftus-Cheek,42.0,73.0,
42.0,73.0,England,3504.0,00:05:24.240,1.0,England,Carry,,,,,,,1.76,,,324.24,05:24,R Loftus-Cheek,42.0,72.0,
30.0,52.0,England,3296.0,00:05:24.240,1.0,Belgium,Block,True,,,,,,0.0,,,324.24,05:24,M Fellaini,30.0,52.0,
42.0,72.0,England,3504.0,00:05:26.000,1.0,England,Pass,,3664.0,,,,,1.24,12.649111,,326.0,05:26,R Loftus-Cheek,30.0,76.0,
30.0,76.0,England,3664.0,00:05:27.240,1.0,England,Ball Receipt*,,,,,,,0.0,,,327.24,05:27,T Alexander-Arnold,30.0,76.0,
30.0,76.0,England,3664.0,00:05:27.240,1.0,England,Carry,,,,,,,1.36,,,327.24,05:27,T Alexander-Arnold,28.0,77.0,
31.0,75.0,England,5632.0,00:05:27.600,1.0,Belgium,Pressure,True,,,,,,0.84,,,327.6,05:27,T Hazard,31.0,75.0,
28.0,77.0,England,3664.0,00:05:28.600,1.0,England,Pass,,10956.0,,,,,0.799,11.661903,,328.6,05:28,T Alexander-Arnold,34.0,67.0,
33.0,70.0,England,3296.0,00:05:28.962,1.0,Belgium,Pressure,True,,,,,,1.038,,,328.962,05:28,M Fellaini,33.0,70.0,
34.0,67.0,England,10956.0,00:05:29.399,1.0,England,Ball Receipt*,,,,,,,0.0,,,329.399,05:29,E Dier,34.0,67.0,
34.0,67.0,England,10956.0,00:05:29.399,1.0,England,Carry,,,,,,,1.441,,,329.399,05:29,E Dier,38.0,76.0,
38.0,76.0,England,10956.0,00:05:30.840,1.0,England,Dispossessed,,,,,,,0.0,,,330.84,05:30,E Dier,38.0,76.0,
37.0,75.0,Belgium,3296.0,00:05:30.840,1.0,Belgium,Duel,True,,,,Success In Play,Tackle,0.0,,,330.84,05:30,M Fellaini,37.0,75.0,
42.0,73.0,Belgium,3037.0,00:05:31.760,1.0,Belgium,Ball Recovery,,,,,,,0.0,,,331.76,05:31,M Dembélé,42.0,73.0,
42.0,73.0,Belgium,3037.0,00:05:31.760,1.0,Belgium,Carry,,,,,,,2.16,,,331.76,05:31,M Dembélé,31.0,58.0,
31.0,58.0,Belgium,3037.0,00:05:33.920,1.0,Belgium,Pass,,6330.0,,,,,0.52,21.377558,,333.92,05:33,M Dembélé,35.0,37.0,
35.0,37.0,Belgium,6330.0,00:05:34.440,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,334.44,05:34,A Januzaj,35.0,37.0,
35.0,37.0,Belgium,6330.0,00:05:34.440,1.0,Belgium,Carry,,,,,,,5.44,,,334.44,05:34,A Januzaj,28.0,21.0,
33.0,50.0,Belgium,4597.0,00:05:34.440,1.0,England,Block,True,,,,,,0.0,,,334.44,05:34,F Delph,33.0,50.0,
28.0,21.0,Belgium,6330.0,00:05:39.880,1.0,Belgium,Pass,,4831.0,,,,,0.8,15.524175,,339.88,05:39,A Januzaj,24.0,6.0,
24.0,6.0,Belgium,4831.0,00:05:40.680,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,340.68,05:40,N Chadli,24.0,6.0,
24.0,6.0,Belgium,4831.0,00:05:40.680,1.0,Belgium,Carry,,,,,,,3.4,,,340.68,05:40,N Chadli,25.0,17.0,
25.0,17.0,Belgium,4831.0,00:05:44.080,1.0,Belgium,Pass,,2954.0,,,,,1.0,12.529964,,344.08,05:44,N Chadli,31.0,28.0,
31.0,28.0,Belgium,2954.0,00:05:45.080,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,345.08,05:45,Y Tielemans,31.0,28.0,
31.0,28.0,Belgium,2954.0,00:05:45.080,1.0,Belgium,Carry,,,,,,,1.6,,,345.08,05:45,Y Tielemans,27.0,28.0,
27.0,28.0,Belgium,2954.0,00:05:46.680,1.0,Belgium,Shot,,,,,,,1.08,,,346.68,05:46,Y Tielemans,1.0,39.1,2.3
1.0,38.0,Belgium,3468.0,00:05:47.760,1.0,England,Goal Keeper,,,,Shot Saved,,,0.0,,,347.76,05:47,J Pickford,1.0,38.0,
7.0,41.0,Belgium,3457.0,00:05:49.240,1.0,Belgium,Pressure,,,,,,,0.76,,,349.24,05:49,M Batshuayi,7.0,41.0,
9.0,50.0,England,3664.0,00:05:49.240,1.0,England,Ball Recovery,,,,,,,0.0,,,349.24,05:49,T Alexander-Arnold,9.0,50.0,
9.0,50.0,England,3664.0,00:05:49.240,1.0,England,Carry,,,,,,,0.92,,,349.24,05:49,T Alexander-Arnold,11.0,50.0,
11.0,50.0,England,3664.0,00:05:50.160,1.0,England,Pass,,10960.0,Incomplete,,,,4.84,71.30919,,350.15999999999997,05:50,T Alexander-Arnold,80.0,68.0,
79.0,68.0,England,10960.0,00:05:55.000,1.0,England,Ball Receipt*,,,,,,,0.0,,,355.0,05:55,J Vardy,79.0,68.0,
79.0,67.0,England,6332.0,00:05:55.000,1.0,Belgium,Clearance,,,,,,,0.0,,,355.0,05:55,T Vermaelen,79.0,67.0,
70.0,79.0,England,3664.0,00:06:12.000,1.0,England,Pass,,3314.0,,,,,1.64,29.427877,,372.0,06:12,T Alexander-Arnold,41.0,74.0,
41.0,74.0,England,3314.0,00:06:13.640,1.0,England,Ball Receipt*,,,,,,,0.0,,,373.64,06:13,P Jones,41.0,74.0,
41.0,74.0,England,3314.0,00:06:13.640,1.0,England,Carry,,,,,,,4.6,,,373.64,06:13,P Jones,49.0,71.0,
49.0,71.0,England,3314.0,00:06:18.240,1.0,England,Pass,,3645.0,,,,,2.24,37.215588,,378.24,06:18,P Jones,30.0,39.0,
30.0,39.0,England,3645.0,00:06:20.480,1.0,England,Ball Receipt*,,,,,,,0.0,,,380.48,06:20,G Cahill,30.0,39.0,
30.0,39.0,England,3645.0,00:06:20.480,1.0,England,Carry,,,,,,,2.0,,,380.48,06:20,G Cahill,35.0,33.0,
35.0,33.0,England,3645.0,00:06:22.480,1.0,England,Pass,,3244.0,,,,,1.28,13.892444,,382.48,06:22,G Cahill,47.0,26.0,
47.0,26.0,England,3244.0,00:06:23.760,1.0,England,Ball Receipt*,,,,,,,0.0,,,383.76,06:23,J Stones,47.0,26.0,
47.0,26.0,England,3244.0,00:06:23.760,1.0,England,Carry,,,,,,,1.36,,,383.76,06:23,J Stones,45.0,22.0,
45.0,22.0,England,3244.0,00:06:25.120,1.0,England,Pass,,3594.0,,,,,1.439,21.931713,,385.12,06:25,J Stones,54.0,2.0,
54.0,2.0,England,3594.0,00:06:26.559,1.0,England,Ball Receipt*,,,,,,,0.0,,,386.559,06:26,D Rose,54.0,2.0,
54.0,2.0,England,3594.0,00:06:26.559,1.0,England,Carry,,,,,,,1.121,,,386.559,06:26,D Rose,55.0,2.0,
55.0,2.0,England,3594.0,00:06:27.680,1.0,England,Pass,,4597.0,,,,,3.559,44.0,,387.68,06:27,D Rose,99.0,2.0,
95.0,5.0,England,6331.0,00:06:29.840,1.0,Belgium,Pressure,,,,,,,0.84,,,389.84,06:29,L Dendoncker,95.0,5.0,
99.0,2.0,England,4597.0,00:06:31.239,1.0,England,Ball Receipt*,,,,,,,0.0,,,391.239,06:31,F Delph,99.0,2.0,
99.0,2.0,England,4597.0,00:06:31.239,1.0,England,Carry,,,,,,,0.761,,,391.239,06:31,F Delph,100.0,2.0,
100.0,2.0,England,4597.0,00:06:32.000,1.0,England,Dribble,,,,,,,0.0,,,392.0,06:32,F Delph,100.0,2.0,
99.0,1.0,England,6331.0,00:06:32.000,1.0,Belgium,Duel,,,,,Lost Out,Tackle,0.0,,,392.0,06:32,L Dendoncker,99.0,1.0,
101.0,1.0,England,3594.0,00:06:40.840,1.0,England,Pass,,3318.0,,,,,1.0,6.708204,,400.84000000000003,06:40,D Rose,95.0,4.0,
95.0,4.0,England,3318.0,00:06:41.840,1.0,England,Ball Receipt*,,,,,,,0.0,,,401.84000000000003,06:41,M Rashford,95.0,4.0,
95.0,4.0,England,3318.0,00:06:41.840,1.0,England,Carry,,,,,,,0.88,,,401.84000000000003,06:41,M Rashford,96.0,3.0,
96.0,3.0,England,3318.0,00:06:42.720,1.0,England,Pass,,3594.0,,,,,0.56,3.1622777,,402.72,06:42,M Rashford,99.0,2.0,
99.0,2.0,England,3594.0,00:06:43.280,1.0,England,Ball Receipt*,,,,,,,0.0,,,403.28,06:43,D Rose,99.0,2.0,
99.0,2.0,England,3594.0,00:06:43.280,1.0,England,Carry,,,,,,,0.84,,,403.28,06:43,D Rose,100.0,1.0,
100.0,1.0,England,3594.0,00:06:44.120,1.0,England,Pass,,4597.0,,,,,0.68,9.0,,404.12,06:44,D Rose,100.0,10.0,
101.0,11.0,England,6331.0,00:06:44.480,1.0,Belgium,Pressure,,,,,,,0.56,,,404.48,06:44,L Dendoncker,101.0,11.0,
100.0,10.0,England,4597.0,00:06:44.800,1.0,England,Ball Receipt*,,,,,,,0.0,,,404.8,06:44,F Delph,100.0,10.0,
100.0,10.0,England,4597.0,00:06:44.800,1.0,England,Carry,,,,,,,0.36,,,404.8,06:44,F Delph,100.0,11.0,
100.0,11.0,England,4597.0,00:06:45.160,1.0,England,Pass,,3594.0,,,,,0.519,9.0,,405.15999999999997,06:45,F Delph,100.0,2.0,
100.0,2.0,England,3594.0,00:06:45.679,1.0,England,Ball Receipt*,,,,,,,0.0,,,405.679,06:45,D Rose,100.0,2.0,
100.0,2.0,England,3594.0,00:06:45.679,1.0,England,Carry,,,,,,,0.921,,,405.679,06:45,D Rose,99.0,2.0,
101.0,2.0,England,4831.0,00:06:45.880,1.0,Belgium,Pressure,,,,,,,0.719,,,405.88,06:45,N Chadli,101.0,2.0,
99.0,2.0,England,3594.0,00:06:46.600,1.0,England,Pass,,3318.0,Incomplete,,,,0.36,3.1622777,,406.6,06:46,D Rose,102.0,3.0,
103.0,5.0,England,3318.0,00:06:46.960,1.0,England,Ball Receipt*,,,,,,,0.0,,,406.96,06:46,M Rashford,103.0,5.0,
101.0,2.0,England,4831.0,00:06:46.960,1.0,Belgium,Block,,,,,,,0.0,,,406.96,06:46,N Chadli,101.0,2.0,
97.0,1.0,England,3594.0,00:06:51.480,1.0,England,Pass,,3318.0,,,,,0.8,14.3178215,,411.48,06:51,D Rose,111.0,4.0,
108.0,1.0,England,4831.0,00:06:51.880,1.0,Belgium,Pressure,,,,,,,0.84,,,411.88,06:51,N Chadli,108.0,1.0,
111.0,4.0,England,3318.0,00:06:52.280,1.0,England,Ball Receipt*,,,,,,,0.0,,,412.28,06:52,M Rashford,111.0,4.0,
111.0,4.0,England,3318.0,00:06:52.280,1.0,England,Carry,,,,,,,1.64,,,412.28,06:52,M Rashford,108.0,10.0,
109.0,9.0,England,6331.0,00:06:52.280,1.0,Belgium,Pressure,,,,,,,0.519,,,412.28,06:52,L Dendoncker,109.0,9.0,
107.0,9.0,England,6331.0,00:06:53.920,1.0,Belgium,Dribbled Past,,,,,,,0.0,,,413.92,06:53,L Dendoncker,107.0,9.0,
108.0,10.0,England,3318.0,00:06:53.920,1.0,England,Dribble,,,,,,,0.0,,,413.92,06:53,M Rashford,108.0,10.0,
108.0,10.0,England,3318.0,00:06:53.920,1.0,England,Carry,,,,,,,1.32,,,413.92,06:53,M Rashford,102.0,16.0,
102.0,16.0,England,3318.0,00:06:55.240,1.0,England,Pass,,3504.0,Incomplete,,,,0.64,2.0,,415.24,06:55,M Rashford,102.0,18.0,
89.0,40.0,England,3504.0,00:06:55.880,1.0,England,Ball Receipt*,,,,,,,0.0,,,415.88,06:55,R Loftus-Cheek,89.0,40.0,
101.0,17.0,England,3037.0,00:06:55.880,1.0,Belgium,Block,,,,,,,0.0,,,415.88,06:55,M Dembélé,101.0,17.0,
103.0,1.0,England,3594.0,00:07:13.759,1.0,England,Pass,,4597.0,,,,,1.32,9.848858,,433.759,07:13,D Rose,112.0,5.0,
113.0,3.0,England,4831.0,00:07:14.680,1.0,Belgium,Pressure,,,,,,,0.88,,,434.68,07:14,N Chadli,113.0,3.0,
112.0,5.0,England,4597.0,00:07:15.079,1.0,England,Ball Receipt*,,,,,,,0.0,,,435.079,07:15,F Delph,112.0,5.0,
112.0,5.0,England,4597.0,00:07:15.079,1.0,England,Carry,,,,,,,1.681,,,435.079,07:15,F Delph,116.0,4.0,
116.0,4.0,England,4597.0,00:07:16.760,1.0,England,Pass,,3594.0,,,,,1.159,5.0990195,,436.76,07:16,F Delph,111.0,3.0,
109.0,2.0,England,2954.0,00:07:17.400,1.0,Belgium,Pressure,,,,,,,0.6,,,437.4,07:17,Y Tielemans,109.0,2.0,
111.0,3.0,England,3594.0,00:07:17.919,1.0,England,Ball Receipt*,,,,,,,0.0,,,437.919,07:17,D Rose,111.0,3.0,
111.0,3.0,England,3594.0,00:07:17.919,1.0,England,Carry,,,,,,,0.121,,,437.919,07:17,D Rose,111.0,3.0,
111.0,3.0,England,3594.0,00:07:18.040,1.0,England,Pass,,10960.0,Incomplete,,,,1.48,39.012817,True,438.04,07:18,D Rose,112.0,42.0,
112.0,31.0,England,10960.0,00:07:19.520,1.0,England,Ball Receipt*,,,,,,,0.0,,,439.52,07:19,J Vardy,112.0,31.0,
111.0,41.0,England,5632.0,00:07:19.520,1.0,Belgium,Clearance,,,,,,,0.0,,,439.52,07:19,T Hazard,111.0,41.0,
95.0,19.0,England,10956.0,00:07:20.760,1.0,England,Pressure,,,,,,,1.64,,,440.76,07:20,E Dier,95.0,19.0,
96.0,19.0,Belgium,6330.0,00:07:21.560,1.0,Belgium,Ball Recovery,,,,,,,0.0,,,441.56,07:21,A Januzaj,96.0,19.0,
96.0,19.0,Belgium,6330.0,00:07:21.560,1.0,Belgium,Carry,,,,,,,2.4,,,441.56,07:21,A Januzaj,93.0,21.0,
94.0,22.0,Belgium,10956.0,00:07:23.960,1.0,England,Foul Committed,True,,,,,,0.0,,,443.96,07:23,E Dier,94.0,22.0,
